Date,Open,predict
2019-09-18 09:30:00,74200.0,
2019-09-18 10:00:00,73300.0,
2019-09-18 10:30:00,73800.0,
2019-09-18 11:00:00,73500.0,
2019-09-18 11:30:00,73900.0,
2019-09-18 12:00:00,74000.0,
2019-09-18 12:30:00,74000.0,
2019-09-18 13:00:00,74300.0,
2019-09-18 13:30:00,74300.0,
2019-09-18 14:00:00,74200.0,
2019-09-18 14:30:00,74400.0,
2019-09-18 15:00:00,74300.0,
2019-09-18 15:30:00,74200.0,
2019-09-19 09:30:00,73800.0,
2019-09-19 10:00:00,74100.0,
2019-09-19 10:30:00,74000.0,
2019-09-19 11:00:00,74200.0,
2019-09-19 11:30:00,74100.0,
2019-09-19 12:00:00,73900.0,
2019-09-19 12:30:00,73800.0,
2019-09-19 13:00:00,73600.0,
2019-09-19 13:30:00,73400.0,
2019-09-19 14:00:00,73500.0,
2019-09-19 14:30:00,73500.0,
2019-09-19 15:00:00,73100.0,
2019-09-19 15:30:00,73000.0,
2019-09-20 09:30:00,72600.0,
2019-09-20 10:00:00,73000.0,
2019-09-20 10:30:00,72700.0,
2019-09-20 11:00:00,72800.0,
2019-09-20 11:30:00,72600.0,
2019-09-20 12:00:00,72400.0,
2019-09-20 12:30:00,72500.0,
2019-09-20 13:00:00,72400.0,
2019-09-20 13:30:00,72600.0,
2019-09-20 14:00:00,72800.0,
2019-09-20 14:30:00,72700.0,
2019-09-20 15:00:00,73100.0,
2019-09-20 15:30:00,72900.0,
2019-09-23 09:30:00,72400.0,
2019-09-23 10:00:00,72800.0,
2019-09-23 10:30:00,72700.0,
2019-09-23 11:00:00,72600.0,
2019-09-23 11:30:00,72500.0,
2019-09-23 12:00:00,72400.0,
2019-09-23 12:30:00,72300.0,
2019-09-23 13:00:00,72600.0,
2019-09-23 13:30:00,72700.0,
2019-09-23 14:00:00,72700.0,
2019-09-23 14:30:00,72800.0,
2019-09-23 15:00:00,72600.0,
2019-09-23 15:30:00,72600.0,
2019-09-24 09:30:00,72800.0,
2019-09-24 10:00:00,73000.0,
2019-09-24 10:30:00,72900.0,
2019-09-24 11:00:00,72800.0,
2019-09-24 11:30:00,72800.0,
2019-09-24 12:00:00,72900.0,
2019-09-24 12:30:00,73200.0,
2019-09-24 13:00:00,73100.0,
2019-09-24 13:30:00,73200.0,
2019-09-24 14:00:00,73300.0,
2019-09-24 14:30:00,73400.0,
2019-09-24 15:00:00,73400.0,
2019-09-24 15:30:00,73500.0,
2019-09-25 09:30:00,72600.0,
2019-09-25 10:00:00,71200.0,
2019-09-25 10:30:00,71000.0,
2019-09-25 11:00:00,70900.0,
2019-09-25 11:30:00,70900.0,
2019-09-25 12:00:00,70800.0,
2019-09-25 12:30:00,70600.0,
2019-09-25 13:00:00,70500.0,
2019-09-25 13:30:00,70600.0,
2019-09-25 14:00:00,70500.0,
2019-09-25 14:30:00,70300.0,
2019-09-25 15:00:00,70300.0,
2019-09-25 15:30:00,69900.0,
2019-09-26 09:30:00,70000.0,
2019-09-26 10:00:00,70500.0,
2019-09-26 10:30:00,70600.0,
2019-09-26 11:00:00,70900.0,
2019-09-26 11:30:00,70500.0,
2019-09-26 12:00:00,70400.0,
2019-09-26 12:30:00,70500.0,
2019-09-26 13:00:00,70400.0,
2019-09-26 13:30:00,70500.0,
2019-09-26 14:00:00,70500.0,
2019-09-26 14:30:00,70500.0,
2019-09-26 15:00:00,70500.0,
2019-09-26 15:30:00,71100.0,
2019-09-27 09:30:00,70800.0,
2019-09-27 10:00:00,70300.0,
2019-09-27 10:30:00,70400.0,
2019-09-27 11:00:00,70300.0,
2019-09-27 11:30:00,70100.0,
2019-09-27 12:00:00,70100.0,
2019-09-27 12:30:00,70100.0,
2019-09-27 13:00:00,70100.0,
2019-09-27 13:30:00,70100.0,
2019-09-27 14:00:00,70100.0,
2019-09-27 14:30:00,69800.0,
2019-09-27 15:00:00,69800.0,
2019-09-27 15:30:00,69800.0,
2019-09-30 09:30:00,70000.0,
2019-09-30 10:00:00,70900.0,
2019-09-30 10:30:00,70700.0,
2019-09-30 11:00:00,70600.0,
2019-09-30 11:30:00,71000.0,
2019-09-30 12:00:00,71500.0,
2019-09-30 12:30:00,71500.0,
2019-09-30 13:00:00,71300.0,
2019-09-30 13:30:00,71400.0,
2019-09-30 14:00:00,71400.0,
2019-09-30 14:30:00,71300.0,
2019-09-30 15:00:00,71500.0,
2019-09-30 15:30:00,71600.0,
2019-10-01 09:30:00,71200.0,
2019-10-01 10:00:00,72000.0,
2019-10-01 10:30:00,72200.0,
2019-10-01 11:00:00,72400.0,
2019-10-01 11:30:00,72500.0,
2019-10-01 12:00:00,72400.0,
2019-10-01 12:30:00,72100.0,
2019-10-01 13:00:00,72400.0,
2019-10-01 13:30:00,72300.0,
2019-10-01 14:00:00,72200.0,
2019-10-01 14:30:00,72000.0,
2019-10-01 15:00:00,72000.0,
2019-10-01 15:30:00,71200.0,
2019-10-02 09:30:00,70300.0,
2019-10-02 10:00:00,70700.0,
2019-10-02 10:30:00,70400.0,
2019-10-02 11:00:00,70500.0,
2019-10-02 11:30:00,70400.0,
2019-10-02 12:00:00,70100.0,
2019-10-02 12:30:00,70100.0,
2019-10-02 13:00:00,69900.0,
2019-10-02 13:30:00,69800.0,
2019-10-02 14:00:00,69900.0,
2019-10-02 14:30:00,69900.0,
2019-10-02 15:00:00,69800.0,
2019-10-02 15:30:00,69800.0,
2019-10-04 09:30:00,69700.0,
2019-10-04 10:00:00,69800.0,
2019-10-04 10:30:00,70000.0,
2019-10-04 11:00:00,70300.0,
2019-10-04 11:30:00,70600.0,
2019-10-04 12:00:00,70500.0,
2019-10-04 12:30:00,70400.0,
2019-10-04 13:00:00,70000.0,
2019-10-04 13:30:00,70200.0,
2019-10-04 14:00:00,70600.0,
2019-10-04 14:30:00,70600.0,
2019-10-04 15:00:00,70800.0,
2019-10-04 15:30:00,70600.0,
2019-10-07 09:30:00,70200.0,
2019-10-07 10:00:00,70800.0,
2019-10-07 10:30:00,70600.0,
2019-10-07 11:00:00,70500.0,
2019-10-07 11:30:00,70700.0,
2019-10-07 12:00:00,70500.0,
2019-10-07 12:30:00,70500.0,
2019-10-07 13:00:00,70500.0,
2019-10-07 13:30:00,70500.0,
2019-10-07 14:00:00,70500.0,
2019-10-07 14:30:00,70400.0,
2019-10-07 15:00:00,70400.0,
2019-10-07 15:30:00,70500.0,
2019-10-08 09:30:00,70900.0,
2019-10-08 10:00:00,70500.0,
2019-10-08 10:30:00,70800.0,
2019-10-08 11:00:00,70700.0,
2019-10-08 11:30:00,70900.0,
